date,min,average,max
1961-01-18,-6.7,-3.772916666666667,-0.9
1961-01-19,-7.9,-3.2520833333333328,1.6
1961-01-20,-3.8,1.0062499999999999,6.9
1961-01-21,3.3,5.256249999999999,8.1
1961-01-22,-2.7,0.5791666666666667,4.6
1961-01-23,-2.9,2.0875,9.2
1961-01-24,0.9,1.7437500000000001,2.6
1961-01-25,-1.3,1.379166666666667,5.2
1961-01-26,-3.7,-0.6541666666666667,3.6
1961-01-27,-4.0,0.06041666666666647,6.2
1961-01-28,-2.6,0.9437500000000001,5.5
1961-01-29,-1.9,1.047916666666667,5.4
1961-01-30,-3.4,-1.0333333333333334,3.3
1961-01-31,-8.5,-4.891666666666666,-2.1
1961-02-01,-10.5,-6.929166666666667,-2.9
1961-02-02,-7.7,-5.389583333333333,-1.3
1961-02-03,-7.5,-3.066666666666666,3.5
1961-02-04,-3.0,1.9312500000000001,8.9
1961-02-05,0.4,1.6708333333333332,3.9
1961-02-06,0.5,1.6708333333333336,3.5
1961-02-07,0.7,2.366666666666667,4.7
1961-02-08,-1.3,0.9708333333333333,3.2
1961-02-09,-3.0,1.10625,5.2
1961-02-10,-3.1,-0.4520833333333334,3.0
1961-02-11,-1.5,2.4375,8.1
1961-02-12,-4.1,-1.2125000000000001,2.0
1961-02-13,-4.0,1.16875,5.3
1961-02-14,-7.6,-4.30625,1.0
1961-02-15,-7.8,-3.131250000000001,1.4
1961-02-16,-4.5,-0.006249999999999534,5.9
1961-02-17,-2.4,0.7875,5.0
1961-02-18,-3.9,0.7645833333333331,5.6
1961-02-19,-0.1,4.702083333333333,9.3
1961-02-20,3.3,8.675,12.5
1961-02-21,0.5,2.702083333333334,6.6
1961-02-22,-2.8,0.4500000000000002,3.7
1961-02-23,-1.3,2.579166666666667,7.2
1961-02-24,3.2,7.4624999999999995,12.5
1961-02-25,0.4,3.9708333333333328,7.4
1961-02-26,-2.2,1.3145833333333334,4.3
1961-02-27,-1.0,4.952083333333333,11.6
1961-02-28,4.2,9.014583333333336,14.7
1961-03-01,5.9,10.045238095238096,14.2
1961-03-02,7.5,8.970833333333333,11.0
1961-03-03,0.7,3.1416666666666675,7.3
1961-03-04,0.1,4.3999999999999995,9.0
1961-03-05,2.2,5.16086956521739,8.4
1961-03-06,4.0,8.491666666666667,13.7
1961-03-07,-1.2,2.8166666666666664,6.7
1961-03-08,-2.2,0.5,3.5
1961-03-09,-2.6,0.32499999999999996,4.1
